# source: Cosmos/Source/Numerical/ODE/RKMethods/ComputePIStepSize.h
alpha	beta	min_scale	max_scale	safety_factor	error	previous_error	h	was_rejected	h_new
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	0.29999999999999999	0.001	0	0.0050000000000000001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	0.29999999999999999	0.001	1	0.001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	0.29999999999999999	1	0	5
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	0.29999999999999999	1	1	1
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	0.29999999999999999	60	0	300
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	0.29999999999999999	60	1	60
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	1	1.0000000000000001e-09	0	5.0000000000000001e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	1	1.0000000000000001e-09	1	1.0000000000000001e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	1	0.001	0	0.0050000000000000001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	1	0.001	1	0.001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	1	1	0	5
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	1	1	1	1
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	1	60	0	300
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	1	60	1	60
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	7	1.0000000000000001e-09	0	5.0000000000000001e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	7	1.0000000000000001e-09	1	1.0000000000000001e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	7	0.001	0	0.0050000000000000001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	7	0.001	1	0.001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	7	1	0	5
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	7	1	1	1
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	7	60	0	300
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	9.9999999999999995e-07	7	60	1	60
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	9.9999999999999998e-13	1.0000000000000001e-09	0	2.5956283528139454e-10
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	9.9999999999999998e-13	1.0000000000000001e-09	1	2.5956283528139454e-10
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	9.9999999999999998e-13	0.001	0	0.00025956283528139453
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	9.9999999999999998e-13	0.001	1	0.00025956283528139453
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	9.9999999999999998e-13	1	0	0.25956283528139451
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	9.9999999999999998e-13	1	1	0.25956283528139451
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	9.9999999999999998e-13	60	0	15.57377011688367
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	9.9999999999999998e-13	60	1	15.57377011688367
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.0001	1.0000000000000001e-09	0	1.1330328706147504e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.0001	1.0000000000000001e-09	1	1.0000000000000001e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.0001	0.001	0	0.0011330328706147504
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.0001	0.001	1	0.001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.0001	1	0	1.1330328706147503
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.0001	1	1	1
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.0001	60	0	67.981972236885014
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.0001	60	1	60
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.29999999999999999	1.0000000000000001e-09	0	2.1498700512924471e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.29999999999999999	1.0000000000000001e-09	1	1.0000000000000001e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.29999999999999999	0.001	0	0.0021498700512924472
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.29999999999999999	0.001	1	0.001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.29999999999999999	1	0	2.1498700512924471
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.29999999999999999	1	1	1
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.29999999999999999	60	0	128.99220307754683
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	0.29999999999999999	60	1	60
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	1	1.0000000000000001e-09	0	2.3672411927058438e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	1	1.0000000000000001e-09	1	1.0000000000000001e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	1	0.001	0	0.0023672411927058439
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	1	0.001	1	0.001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	1	1	0	2.3672411927058437
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	1	1	1	1
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	1	60	0	142.03447156235063
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	1	60	1	60
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	7	1.0000000000000001e-09	0	2.7659883885818877e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	7	1.0000000000000001e-09	1	1.0000000000000001e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	7	0.001	0	0.0027659883885818876
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	7	0.001	1	0.001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	7	1	0	2.7659883885818877
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	7	1	1	1
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	7	60	0	165.95930331491326
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.001	7	60	1	60
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	9.9999999999999998e-13	1.0000000000000001e-09	0	2.0000000000000003e-10
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	9.9999999999999998e-13	1.0000000000000001e-09	1	2.0000000000000003e-10
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	9.9999999999999998e-13	0.001	0	0.00020000000000000001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	9.9999999999999998e-13	0.001	1	0.00020000000000000001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	9.9999999999999998e-13	1	0	0.20000000000000001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	9.9999999999999998e-13	1	1	0.20000000000000001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	9.9999999999999998e-13	60	0	12
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	9.9999999999999998e-13	60	1	12
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.0001	1.0000000000000001e-09	0	5.9462410320683636e-10
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.0001	1.0000000000000001e-09	1	5.9462410320683636e-10
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.0001	0.001	0	0.00059462410320683639
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.0001	0.001	1	0.00059462410320683639
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.0001	1	0	0.59462410320683634
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.0001	1	1	0.59462410320683634
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.0001	60	0	35.67744619241018
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.0001	60	1	35.67744619241018
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.29999999999999999	1.0000000000000001e-09	0	1.1282678414858374e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.29999999999999999	1.0000000000000001e-09	1	1.0000000000000001e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.29999999999999999	0.001	0	0.0011282678414858375
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.29999999999999999	0.001	1	0.001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.29999999999999999	1	0	1.1282678414858374
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.29999999999999999	1	1	1
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.29999999999999999	60	0	67.696070489150244
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	0.29999999999999999	60	1	60
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	1	1.0000000000000001e-09	0	1.2423458381425964e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	1	1.0000000000000001e-09	1	1.0000000000000001e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	1	0.001	0	0.0012423458381425963
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	1	0.001	1	0.001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	1	1	0	1.2423458381425962
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	1	1	1	1
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	1	60	0	74.54075028855577
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	1	60	1	60
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	7	1.0000000000000001e-09	0	1.4516113412920217e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	7	1.0000000000000001e-09	1	1.0000000000000001e-09
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	7	0.001	0	0.0014516113412920216
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	7	0.001	1	0.001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	7	1	0	1.4516113412920215
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	7	1	1	1
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	7	60	0	87.096680477521289
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.10000000000000001	7	60	1	60
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.5	9.9999999999999998e-13	1.0000000000000001e-09	0	2.0000000000000003e-10
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.5	9.9999999999999998e-13	1.0000000000000001e-09	1	2.0000000000000003e-10
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.5	9.9999999999999998e-13	0.001	0	0.00020000000000000001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.5	9.9999999999999998e-13	0.001	1	0.00020000000000000001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.5	9.9999999999999998e-13	1	0	0.20000000000000001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.5	9.9999999999999998e-13	1	1	0.20000000000000001
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.5	9.9999999999999998e-13	60	0	12
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.5	9.9999999999999998e-13	60	1	12
0.13999999999999999	0.080000000000000002	0.20000000000000001	5	0.90000000000000002	0.5	0.0001	1.0000000000000001e-09	0	4.7466445260852871e-10
